track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
11xsm79HwpWV1C1lMXoVo9,Gypsy Drop - Radio Edit,Filip Jenven,38.0,4VVtbL1thMQf4EX1232w3C,Gypsy Drop (Radio Edit),2014-03-14,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.797,0.962,1.0,-4.239,1.0,0.0906,0.000359,0.767,0.0454,0.422,128.047,180502
766RKRQ1ZJjmdBQ9y54HKj,Animals - Original Mix,Martin Garrix,5.0,63Xla1b6MLjkfo8An0Fjib,Animals,2013-10-08,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.674,0.866,1.0,-6.384,1.0,0.0386,0.00138,0.699,0.383,0.0376,128.012,304240
3bT5PDBhVj4ifU11zQvGP2,Red Lights,Tiësto,5.0,6r4WlaL3yGXz3HLWxJwsdc,Red Lights,2013-12-13,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.653,0.829,10.0,-4.783,1.0,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890
4TUuAXGt8SFNcl7ves2nPe,Freaks,Timmy Trumpet,28.0,17iIPpYhxqp1l1nNd2KJTO,Freaks,2014-04-10,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.905,0.92,9.0,-3.326,1.0,0.0811,0.0016,0.913,0.0647,0.744,128.027,274327
037yW9RzsLze4OmBYmcH4G,Save My Night - BlasterJaxx Remix,Armin van Buuren,16.0,16AD0yLkUKcp2FBtXKOE9j,Save My Night (BlasterJaxx Remix),2014-03-10,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.686,0.906,8.0,-4.886,1.0,0.0475,0.00196,0.745,0.052,0.165,129.972,326827
2x6hopxvQkOzZTBdEMyUO2,Metropolis,David Guetta,40.0,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.691,0.982,2.0,-2.894,1.0,0.13,0.00301,0.195,0.244,0.364,128.03,330013
4GNCf7mGb5NmZPx4NbHO9h,Come On To Me (feat. Sean Paul),Major Lazer,1.0,67wzb7V0Ko4zjULNHX3INN,Free The Universe Deluxe,2013-03-15,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.666,0.914,2.0,-4.397,1.0,0.0477,0.0105,1.83e-05,0.0914,0.365,110.003,213818
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,R3HAB,1.0,5Ri3crvE6jfYgwJ2etKf3p,Flashlight,2014-03-24,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.705,0.949,10.0,-3.575,1.0,0.0454,0.0128,0.6,0.27,0.274,128.011,232500
7lxunsaDjpbHFvVs9Db0O7,Jupiter - Radio Edit,East & Young,30.0,0CyUzhCenwscQJEwcP70hX,Jupiter (Radio Edit),2014-02-28,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.601,0.935,6.0,-3.96,1.0,0.0468,0.000524,0.848,0.111,0.112,126.025,212381
2hWIE3vQu8Zc63zWaFiWRG,Booyah - Original Mix,Showtek,1.0,2OWMHKJSow7ryCp1bFKXK7,Booyah,2013-11-13,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.739,0.953,11.0,-2.624,1.0,0.133,0.00801,0.0104,0.0623,0.516,127.987,311211
5RCQsNJYVvCZRt5ggzkjkY,I'm So Hot - Tonic Remix,J-Trick,23.0,56v6ttiriPzntj5U1ZQqqC,I'm So Hot EP - The Remixes,2012-06-18,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.839,0.907,1.0,-2.254,1.0,0.0788,0.0339,5.88e-06,0.0849,0.714,128.028,250313
3EBe4cSkKqjkv3AEAmjyaF,Make Some Noise,Chuckie,28.0,7FNaEqhkxTchvHdwYLpPJu,Clubbers Bible 2012 (Deluxe Edition),2012-11-26,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.635,0.784,4.0,-2.814,1.0,0.175,0.000602,8.8e-06,0.101,0.212,128.067,285942
0vJ9I27nDA6PofOm83NH3s,Sasha Gray - Radio Edit,DJ Kuba,7.0,7fFszQUqKks0fJ9Row9Q4H,Sasha Gray,2014-03-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.749,0.942,5.0,-3.141,1.0,0.184,0.0186,0.00411,0.319,0.294,128.054,182840
7dhkH0CecrXlGgoNHagTvV,Jump - Original Mix,Wolfpack,21.0,1pnHxuNbrpBkzjSc1rQkQ6,Jump,2014-05-19,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.646,0.945,2.0,-4.107,1.0,0.0669,0.000154,0.86,0.0657,0.0959,128.013,263535
1Xcww2gldd5hN6WvGBsbFT,Bigroom Blitz - Radio Mix,Scooter,38.0,6LH8XQKVtVf9RyrPtKhEnv,Bigroom Blitz,2014-05-23,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.713,0.909,3.0,-4.274,1.0,0.0306,0.00303,0.000706,0.699,0.438,132.022,187273
6KUyWWP7El9TZqzrDwdO9s,Blast Off - Radio Edit,David Guetta,20.0,0ibPy3Xmmka0Fp8cEF2BH8,Blast Off EP,2014-06-30,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.656,0.993,4.0,-1.702,1.0,0.18,0.00255,2.49e-06,0.197,0.128,127.938,187932
2N2Mp4HjnYcmrZ2YqrKedy,Alone,Armin van Buuren,45.0,5ZsK5SUsZilbAJ4B0vRVxF,Intense,2013-05-03,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.553,0.861,10.0,-6.526,1.0,0.039,0.00592,0.00144,0.107,0.375,127.966,244067
5zBfEZ36QRKjkU0eqNuM8d,Hit It! - Original Extended Mix,Sidney Housen,4.0,7o1mHnz9g99IvQMnCcShpj,Hit It! (Original Extended Mix),2014-02-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.604,0.656,7.0,-6.703,1.0,0.048,0.0138,0.0516,0.0794,0.198,129.982,373385
2wFH2lZdh8GN36N86VvnYL,Here We Go Again,DJ Den,26.0,3XZ5C3aKNWHGne2wf77v12,Here We Go Again,2019-12-20,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.595,0.799,8.0,-10.725,1.0,0.0461,0.0121,0.0547,0.337,0.231,125.993,177116
3BSHZ5JKFIAy2ii4ToTVLn,No Good For Me,Beeskov,28.0,6kV2XK7g40SVidI6cv3OHn,No Good For Me,2019-08-09,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.786,0.881,7.0,-5.761,1.0,0.13,0.00543,0.0102,0.104,0.318,120.011,242154
6ane3gfoE6QFtOWSvQGAIH,Drunk,Chris Night,36.0,1kaL45SyOPI6eQ4uLuyAG7,Drunk,2019-10-11,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.894,0.694,9.0,-5.659,1.0,0.191,0.000191,0.000419,0.337,0.553,123.935,153000
03TXYSSiqqXMF5EoGHxUta,Trampoline (feat. AMY MIYÚ),WILL K,39.0,0vTw1BRp8y0Sm2YrEVVKs2,Trampoline (feat. AMY MIYÚ),2019-07-05,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.802,0.929,1.0,-2.759,1.0,0.0659,0.00178,0.575,0.0845,0.484,125.036,215931
4qvGgS0IU78kJZQPNfqDEm,Stay,Rich James,34.0,4nxQjehhB3Fn8u1yuhFNoy,Stay,2019-11-08,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.656,0.762,6.0,-6.554,1.0,0.0276,0.283,2.16e-05,0.199,0.664,122.999,163425
0TEoDxZlyKLtQTIEih9HIT,Again - Radio Edit,Beeskov,34.0,5OxQRK5gHRN6cQUWFxPdt4,Again,2019-10-07,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.736,0.86,6.0,-5.041,1.0,0.129,0.000466,0.298,0.281,0.413,123.97,173678
1rkrZxfScVaKmHdwo92Hr7,The Weekend,David Puentez,48.0,5ycPx7vTaEsmUn6TXZPTiC,The Weekend,2019-10-11,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.805,0.665,6.0,-4.161,1.0,0.0433,0.663,1.3e-06,0.135,0.77,125.935,139048
5E9owC5qaJcsc22B0N4PYn,Tonight - VIZE Remix,Milk for Two,47.0,5QEOmgEFZzmDb4l8ggkOn3,Tonight (VIZE Remix),2019-04-12,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.659,0.889,6.0,-4.28,1.0,0.277,0.132,0.000185,0.0817,0.439,129.029,158100
3ocZqgu4jExP3HJetO1I8f,House Music,HUGEL,46.0,70Qru9lPVAQtZlkiyt0k6r,House Music,2019-08-09,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.886,0.861,1.0,-4.012,1.0,0.128,0.0176,0.000631,0.335,0.751,125.997,224816
6sYJuVcEu4gFHmeTLdHzRz,Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,72.0,4kFCmKMq1c6gl8eema7wkg,Bittersweet Symphony (feat. Emily Roberts),2019-03-29,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.676,0.582,9.0,-7.58,1.0,0.128,0.221,0.00627,0.515,0.447,124.012,194618
7yK4DriG89VSF0BwatqZzY,Jumbo,AKA AKA,36.0,0DxmxCLnUgQhm5RfUlSoCa,Jumbo,2019-05-17,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.79,0.607,6.0,-8.434,1.0,0.0586,0.0198,0.876,0.0856,0.0841,123.995,350323
75fJUcJxgToihvGv92Gacl,Neptune,EDX,54.0,0zmsppNwqxDfPzFFdes7Gn,Neptune,2019-09-27,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.821,0.878,1.0,-4.799,1.0,0.0485,0.000914,0.914,0.0474,0.781,124.0,168024
1pMrW8jZyC18RNQfb00AoG,I Can't,Beeskov,31.0,3InqtQ7pxhGJgjjmzKwgq4,I Can't,2019-04-26,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.729,0.715,10.0,-5.818,1.0,0.042,0.037,0.00052,0.506,0.241,125.005,238341
2wj8ZDkP8uzZRY6Uh5W2HM,Can't Be Without,Kaskade,36.0,1N4WLDngRQrpQHmhQAbMrd,Redux 003,2019-05-10,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.779,0.896,7.0,-6.181,1.0,0.0886,0.00084,0.0177,0.0376,0.298,123.983,187424
1SG6r7daFfpzPcU15luVqB,Never Change,Don Diablo,72.0,3YlCbpHzM8GyLYE43TXijW,Never Change,2019-09-05,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.553,0.954,7.0,-2.883,1.0,0.0575,0.00377,0.0429,0.408,0.236,125.89,170476
1A80HRxJMhn6YAxqRup4BQ,Oh Baby,Martin Mix,37.0,7LPvpi4FjES1wzl8ioKjA2,Oh Baby,2019-09-27,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.577,0.975,2.0,-2.841,1.0,0.0656,0.0434,0.000166,0.19,0.416,126.076,160000
1d8UxGwY3mNwT8JJwjEwza,Odyssey,Alizzmatic,22.0,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.67,0.535,10.0,-11.08,1.0,0.0422,0.0867,0.836,0.0522,0.659,127.017,200315
3tNCC3x3rSivkbYszwQym9,ZCN,Alizzmatic,21.0,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.742,0.773,1.0,-10.053,1.0,0.0617,1.38e-05,0.825,0.0517,0.979,128.006,105234
4R9BnU4RNkGDgjUorQKJ2k,Electra,Alizzmatic,18.0,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.723,0.466,10.0,-10.442,1.0,0.0637,0.0139,0.253,0.0777,0.781,128.028,202500
0BtHsciM5qkTGyJ2cGszRk,Overdose,Semser,19.0,0KpqsZMjKIc4JiKKkKas6o,Overdose,2019-01-02,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.754,0.434,10.0,-8.458,1.0,0.135,0.0746,0.768,0.104,0.278,126.991,151181
0vtCy4K3CE3oPbINsA25Qa,Deriol,Croma,21.0,1H3NVpz4vJcpQ2zDHYAqTN,Deriol,2016-04-12,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.676,0.636,6.0,-5.045,1.0,0.0791,0.0314,0.377,0.0638,0.0929,127.988,217208
7bEr7VneqXklKMUEP0P7X6,Ferro,AWASAKI,22.0,4p2JcI9VvhC3WxrHn14N1d,LUME E FERRO,2018-11-12,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.546,0.649,7.0,-9.77,1.0,0.0739,0.362,0.318,0.0912,0.588,127.561,105078
73fCqopbRksj4hWtrMzqty,The End,Martin Numan,20.0,6Xa2lq5fMJrEynm2i7Fy38,The Black Hole,2018-03-19,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.489,0.258,8.0,-15.765,1.0,0.035,0.000599,0.914,0.119,0.537,159.931,60938
2nrNWYUZlBAeaBQk8AEzxz,Fugazzi,Semser,19.0,2wf6cznNUqUt0gFhGlPItA,Tsunami,2018-03-05,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.706,0.659,1.0,-9.576,1.0,0.0394,0.0102,0.79,0.131,0.196,127.997,136875
59k81hcQtyMEnRMlnlAgHR,Resurrection,Semser,15.0,2wf6cznNUqUt0gFhGlPItA,Tsunami,2018-03-05,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.646,0.976,5.0,-1.772,1.0,0.316,0.0636,0.231,0.666,0.237,149.994,184000
658CdDgzlC3vMYyuho3Thl,Flight,Semser,17.0,2K2gRaa3xoO2XOb8VJ02VS,Blocksound,2018-04-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.723,0.914,7.0,-9.359,1.0,0.0801,0.00608,0.878,0.104,0.663,127.968,121875
7f26Y1idWh9huJkDhoglZW,Payola,Semser,15.0,2K2gRaa3xoO2XOb8VJ02VS,Blocksound,2018-04-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.786,0.825,1.0,-9.972,1.0,0.0646,0.00513,0.661,0.183,0.343,128.003,136875
2p3N38THGUdXNWP6JGByX1,Trash Style,Semser,16.0,2K2gRaa3xoO2XOb8VJ02VS,Blocksound,2018-04-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.776,0.422,7.0,-9.663,1.0,0.145,0.000244,0.907,0.0573,0.0872,127.937,165234
5G44KuviE2G7vZVj1PxpkH,WTF (Interlude),Semser,16.0,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.273,0.454,5.0,-13.214,1.0,0.0594,0.985,0.95,0.275,0.04,132.501,33750
4U42DevZ5dP4oBPswypZ53,The Dog,Semser,14.0,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.707,0.844,2.0,-5.745,1.0,0.0404,0.00918,0.0185,0.321,0.12,127.996,172500
4ceZt0ptwiflIu7x6TBeLx,HIP3 (Interlude),Semser,15.0,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.745,0.637,10.0,-10.772,1.0,0.0645,0.221,0.824,0.0886,0.0759,114.016,42105
4ecbiEfPKhsWXYKrGhZ18H,Poison (Interlude),Tetengo,18.0,5DHdv0N7qILNYb0IzMbR1T,Electroshow,2018-06-21,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.8,0.588,7.0,-7.24,1.0,0.0768,0.0946,0.826,0.108,0.907,128.068,31875
2YLuyxNRfTNbvkNfihrtpv,Flash,Tetengo,16.0,5DHdv0N7qILNYb0IzMbR1T,Electroshow,2018-06-21,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.812,0.73,5.0,-6.166,1.0,0.117,0.000113,0.723,0.241,0.103,127.95,139687
4O58jN51aRkuHYWqoJDs1s,Genesis,Rob Stepwart,17.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.427,0.45,3.0,-13.072,1.0,0.0341,0.84,0.983,0.109,0.644,128.005,67087
4gRpmZ5dO3q08seSb4t5w2,Energy,Rob Stepwart,14.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.82,0.715,7.0,-7.502,1.0,0.317,7.24e-05,0.922,0.67,0.69,127.986,141000
2qigEhmxPsUt91eHT8KCTh,Australian Sun,Rob Stepwart,13.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.956,0.445,7.0,-10.175,1.0,0.377,0.00332,0.0842,0.507,0.638,128.007,120000
68vqsqbmDjcAjbING1Bhqp,Trip Up,Rob Stepwart,13.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.8,0.789,7.0,-8.072,1.0,0.0473,0.0294,0.837,0.0548,0.416,124.992,188160
5wnMZz3N68SwPRNkcxKDFA,Dreams,Rob Stepwart,15.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.797,0.797,7.0,-9.376,1.0,0.0537,0.03,0.799,0.0756,0.305,125.02,138240
6gT6ZGqtaFWnFnuWTVx5us,Long Island,Rob Stepwart,14.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.556,0.723,2.0,-6.049,1.0,0.0586,0.00119,0.887,0.187,0.223,219.961,115636
2TOPwNUxyvF0xV1KSoma7A,The Stolen Hemp,Rob Stepwart,15.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.709,0.591,2.0,-9.572,1.0,0.036,0.0114,0.849,0.165,0.183,127.992,157031
6urF1gW7trLnj4JkxM8FbU,Superheroe,Rob Stepwart,15.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.623,0.929,7.0,-6.261,1.0,0.292,0.00162,0.556,0.467,0.45,128.113,185805
5Yq7Nx5q7kL5i2ScG45x60,The Reddish Flower,Rob Stepwart,13.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.767,0.912,6.0,-9.466,1.0,0.199,0.00341,0.854,0.09,0.604,126.059,31429
31odRcgnwvGaIOiqTERaHQ,Fuck the Game,Rob Stepwart,15.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.531,0.755,2.0,-8.899,1.0,0.0937,0.796,0.951,0.122,0.689,143.995,33900
01wj0VPdbwqic7Uzd89aPa,Slowly,Rob Stepwart,13.0,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.72,0.984,6.0,-2.863,1.0,0.0549,0.0041,0.716,0.093,0.281,125.03,180480
7GdMttMgpx9jt3H4tm8vFF,X Ray,Chris Goldarg,15.0,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.768,0.982,2.0,-1.865,1.0,0.154,0.0321,0.529,0.192,0.361,125.009,168960
3yynRpQewCVIoPQpyBEPq6,All Mine,Chris Goldarg,17.0,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.689,0.92,7.0,-7.033,1.0,0.0738,0.00911,0.704,0.109,0.787,119.919,208250
406ls9i5Ygp6YZlBCTWZAn,Granite,Dj Electrocimatic,19.0,28FIA1bhvxZxUAMfXuD5cn,When the Bats Go Through the Night,2019-03-10,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.859,0.646,1.0,-7.971,1.0,0.11,0.0296,0.897,0.121,0.352,126.971,166299
7yYldN4ySGzCDo4cd62Qiz,Mind Palace,Dj Electrocimatic,17.0,28FIA1bhvxZxUAMfXuD5cn,When the Bats Go Through the Night,2019-03-10,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.739,0.784,1.0,-8.296,1.0,0.0674,0.012,0.818,0.223,0.795,126.973,154961
4yf6wQc4ZV0SqqJLjWqmf8,Transformation,Dj Electrocimatic,20.0,28FIA1bhvxZxUAMfXuD5cn,When the Bats Go Through the Night,2019-03-10,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.729,0.865,1.0,-9.115,1.0,0.0416,4.5e-05,0.879,0.0832,0.687,127.988,150000
7mpZHc2sy9RAFYImUj2T2B,Riot of Scruitiny,Tetengo,14.0,5BGVZXR7A5vIvdc713yGRl,One Nigth of Karma,2019-03-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.345,0.949,10.0,-6.432,1.0,0.0824,0.000417,0.912,0.341,0.244,127.017,186524
5H8khEjS7xs1YRQEmjLQWy,Can't Stop the Ocean,Tetengo,19.0,5BGVZXR7A5vIvdc713yGRl,One Nigth of Karma,2019-03-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.706,0.789,5.0,-7.977,1.0,0.198,0.00349,0.15,0.0372,0.572,126.928,121417
1sCFWpd0s45YlB3WLDX0D4,One Night of Karma,Tetengo,20.0,5BGVZXR7A5vIvdc713yGRl,One Nigth of Karma,2019-03-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.872,0.743,2.0,-6.745,1.0,0.115,0.0145,0.377,0.0655,0.901,126.96,120945
0cJ6ETTJTmuvgzE2ii2qgt,Magnun,Daemus Moon,20.0,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.674,0.89,8.0,-4.772,1.0,0.413,0.252,0.873,0.622,0.84,127.992,122813
4gaiIr0XfXOqOBUrxxBlfH,All I Need,Daemus Moon,17.0,6GlL7UXs4Ty8lpJ7eJBqis,Magnum,2019-04-28,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.71,0.905,11.0,-7.344,1.0,0.0463,0.0205,0.883,0.451,0.878,127.004,124724
3xqpBtEcrYE3jASb5hkoGV,Battle Party,Almanij,22.0,0VJ57VPmFWWeYRBniykO5C,Blackout,2019-05-17,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.672,0.815,4.0,-5.643,1.0,0.0581,0.0203,0.794,0.0742,0.906,119.996,132000
1WUQptIPkfY3Yjf98jxigP,Blackout,Almanij,22.0,0VJ57VPmFWWeYRBniykO5C,Blackout,2019-05-17,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.738,0.901,2.0,-3.978,1.0,0.0557,0.00141,0.838,0.0548,0.733,124.99,144000
3BQ4wO9bbGApuOp0LBwaIB,Flow,Buzz&Fuxx,22.0,2qNOq2nZC76VZ3BYV6YagB,Waves and Flow,2019-05-24,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.441,0.936,8.0,-2.722,1.0,0.102,0.0209,0.649,0.081,0.288,124.986,165100
375ggZRMehD0WkBnvILLEe,Headshoot,Kalerous,14.0,4iNcwVFbQkpT11SJSPvi6N,Route 79,2019-06-09,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.619,0.883,1.0,-6.912,1.0,0.0645,0.000816,0.821,0.113,0.654,128.003,135000
1R6Agjr8NdXHLE6NhWGdYI,M.A.D.E.,Lucky Luke,55.0,4JFjZGYf0S8t9S7I2QwjOX,M.A.D.E.,2017-11-28,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.739,0.89,9.0,-7.174,1.0,0.188,0.0207,0.311,0.204,0.132,125.043,237745
7LUdqlJLUzbAIq9eXPbR3T,Cooler Than Me,Lucky Luke,16.0,211oZ7CdraeReZfTxnrMdD,Cooler Than Me,2018-01-31,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.862,0.621,7.0,-7.865,1.0,0.0618,0.0543,0.0959,0.108,0.134,127.991,208279
38ec90xq2fKFMRJJahgnYX,Hangover,Dynoro,66.0,3wa8KIJVLemjtdJvPQJc4t,Hangover,2018-01-17,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.757,0.719,5.0,-8.029,1.0,0.0646,0.0253,0.0113,0.252,0.155,128.007,142515
414l3kk56P1gtMqrIG0zMf,D.O.N.T.,Lucky Luke,46.0,3XbWJrhxzw7BvdmCWMKF0S,D.O.N.T.,2017-10-15,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.964,0.73,6.0,-6.778,1.0,0.206,0.153,0.809,0.101,0.259,125.028,188170
